split,sample_id,view,label,source_path,output_path,camera_adjusted,method,target_vp_pitch_proxy,target_structure_bbox_h
train,TRAIN_0067,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0067/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0067/front.png,False,copy,,
train,TRAIN_0067,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0067/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0067/top.png,False,copy,,
train,TRAIN_0068,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0068/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0068/front.png,False,copy,,
train,TRAIN_0068,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0068/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0068/top.png,False,copy,,
train,TRAIN_0069,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0069/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0069/front.png,False,copy,,
train,TRAIN_0069,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0069/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0069/top.png,False,copy,,
train,TRAIN_0070,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0070/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0070/front.png,False,copy,,
train,TRAIN_0070,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0070/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0070/top.png,False,copy,,
train,TRAIN_0071,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0071/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0071/front.png,False,copy,,
train,TRAIN_0071,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0071/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0071/top.png,False,copy,,
train,TRAIN_0072,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0072/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0072/front.png,False,copy,,
train,TRAIN_0072,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0072/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0072/top.png,False,copy,,
train,TRAIN_0073,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0073/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0073/front.png,False,copy,,
train,TRAIN_0073,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0073/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0073/top.png,False,copy,,
train,TRAIN_0074,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0074/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0074/front.png,False,copy,,
train,TRAIN_0074,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0074/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0074/top.png,False,copy,,
train,TRAIN_0075,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0075/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0075/front.png,False,copy,,
train,TRAIN_0075,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0075/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0075/top.png,False,copy,,
train,TRAIN_0076,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0076/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0076/front.png,False,copy,,
train,TRAIN_0076,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0076/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0076/top.png,False,copy,,
train,TRAIN_0077,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0077/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0077/front.png,False,copy,,
train,TRAIN_0077,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0077/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0077/top.png,False,copy,,
train,TRAIN_0078,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0078/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0078/front.png,False,copy,,
train,TRAIN_0078,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0078/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0078/top.png,False,copy,,
train,TRAIN_0079,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0079/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0079/front.png,False,copy,,
train,TRAIN_0079,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0079/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0079/top.png,False,copy,,
train,TRAIN_0080,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0080/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0080/front.png,False,copy,,
train,TRAIN_0080,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0080/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0080/top.png,False,copy,,
train,TRAIN_0081,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0081/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0081/front.png,False,copy,,
train,TRAIN_0081,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0081/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0081/top.png,False,copy,,
train,TRAIN_0082,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0082/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0082/front.png,False,copy,,
train,TRAIN_0082,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0082/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0082/top.png,False,copy,,
train,TRAIN_0083,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0083/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0083/front.png,False,copy,,
train,TRAIN_0083,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0083/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0083/top.png,False,copy,,
train,TRAIN_0084,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0084/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0084/front.png,False,copy,,
train,TRAIN_0084,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0084/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0084/top.png,False,copy,,
train,TRAIN_0085,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0085/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0085/front.png,False,copy,,
train,TRAIN_0085,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0085/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0085/top.png,False,copy,,
train,TRAIN_0086,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0086/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0086/front.png,False,copy,,
train,TRAIN_0086,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0086/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0086/top.png,False,copy,,
train,TRAIN_0087,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0087/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0087/front.png,False,copy,,
train,TRAIN_0087,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0087/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0087/top.png,False,copy,,
train,TRAIN_0088,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0088/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0088/front.png,False,copy,,
train,TRAIN_0088,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0088/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0088/top.png,False,copy,,
train,TRAIN_0089,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0089/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0089/front.png,False,copy,,
train,TRAIN_0089,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0089/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0089/top.png,False,copy,,
train,TRAIN_0090,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0090/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0090/front.png,False,copy,,
train,TRAIN_0090,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0090/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0090/top.png,False,copy,,
train,TRAIN_0091,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0091/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0091/front.png,False,copy,,
train,TRAIN_0091,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0091/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0091/top.png,False,copy,,
train,TRAIN_0092,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0092/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0092/front.png,False,copy,,
train,TRAIN_0092,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0092/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0092/top.png,False,copy,,
train,TRAIN_0093,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0093/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0093/front.png,False,copy,,
train,TRAIN_0093,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0093/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0093/top.png,False,copy,,
train,TRAIN_0094,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0094/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0094/front.png,False,copy,,
train,TRAIN_0094,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0094/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0094/top.png,False,copy,,
train,TRAIN_0095,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0095/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0095/front.png,False,copy,,
train,TRAIN_0095,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0095/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0095/top.png,False,copy,,
train,TRAIN_0096,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0096/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0096/front.png,False,copy,,
train,TRAIN_0096,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0096/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0096/top.png,False,copy,,
train,TRAIN_0097,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0097/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0097/front.png,False,copy,,
train,TRAIN_0097,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0097/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0097/top.png,False,copy,,
train,TRAIN_0098,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0098/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0098/front.png,False,copy,,
train,TRAIN_0098,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0098/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0098/top.png,False,copy,,
train,TRAIN_0099,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0099/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0099/front.png,False,copy,,
train,TRAIN_0099,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0099/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0099/top.png,False,copy,,
train,TRAIN_0100,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0100/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0100/front.png,False,copy,,
train,TRAIN_0100,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0100/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0100/top.png,False,copy,,
train,TRAIN_0101,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0101/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0101/front.png,False,copy,,
train,TRAIN_0101,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0101/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0101/top.png,False,copy,,
train,TRAIN_0102,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0102/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0102/front.png,False,copy,,
train,TRAIN_0102,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0102/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0102/top.png,False,copy,,
train,TRAIN_0103,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0103/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0103/front.png,False,copy,,
train,TRAIN_0103,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0103/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0103/top.png,False,copy,,
train,TRAIN_0104,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0104/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0104/front.png,False,copy,,
train,TRAIN_0104,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0104/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0104/top.png,False,copy,,
train,TRAIN_0105,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0105/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0105/front.png,False,copy,,
train,TRAIN_0105,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0105/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0105/top.png,False,copy,,
train,TRAIN_0106,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0106/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0106/front.png,False,copy,,
train,TRAIN_0106,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0106/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0106/top.png,False,copy,,
train,TRAIN_0107,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0107/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0107/front.png,False,copy,,
train,TRAIN_0107,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0107/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0107/top.png,False,copy,,
train,TRAIN_0108,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0108/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0108/front.png,False,copy,,
train,TRAIN_0108,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0108/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0108/top.png,False,copy,,
train,TRAIN_0109,front,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0109/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0109/front.png,False,copy,,
train,TRAIN_0109,top,stable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0109/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0109/top.png,False,copy,,
train,TRAIN_0110,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0110/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0110/front.png,False,copy,,
train,TRAIN_0110,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0110/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0110/top.png,False,copy,,
train,TRAIN_0111,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0111/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0111/front.png,False,copy,,
train,TRAIN_0111,top,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0111/top.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0111/top.png,False,copy,,
train,TRAIN_0112,front,unstable,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0112/front.png,/media/hdd0/whyz/structure-stability/outputs/preprocessed_camera/train/TRAIN_0112/front.png,False,copy,,
